College,Announce date,Type,State  ^Color denotes 2020 presidential result^,Employees  ^(Vaccination required)^,All students  ^(Vaccination required)^,Only residential students  ^(Vaccination required)^,state_pol
[University of Utah](https://coronavirus.utah.edu/)@@University of Utah,2021-09-08,Public,UT,--,✓,--,R
