College,Announce date,Type,State  ^Color denotes 2020 presidential result^,Employees  ^(Vaccination required)^,All students  ^(Vaccination required)^,Only residential students  ^(Vaccination required)^,state_pol
[The University of the South](https://new.sewanee.edu/2019-novel-coronavirus-covid-19/vaccination-requirement-aug-26/)@@The University of the South,2021-08-26,Private,TN,✓,✓,--,R
