College,Announce date,Type,State  ^Color denotes 2020 presidential result^,Employees  ^(Vaccination required)^,All students  ^(Vaccination required)^,Only residential students  ^(Vaccination required)^,state_pol
[Bowling Green State University](https://www.bgsu.edu/content/dam/BGSU/covid/cho/covid-vaccination-sep2.html)@@Bowling Green State University,2021-09-02,Public,OH,✓,✓,--,R
